features,feature_count,cv_auc
"fragments_score, fragments_css, fragments_coverage, fragments_unexplained",4,0.7861998361998362
"fragments_css, diagnose_isodec_css, diagnose_top_peaks",3,0.7861179361179361
"fragments_rawcos, fragments_css, diagnose_raw_cosine",3,0.785954135954136
"fragments_rawcos, fragments_coverage, fragments_unexplained",3,0.7859131859131859
"fragments_pc_missing_peaks, fragments_coverage, diagnose_final_cosine",3,0.7858108108108108
"fragments_correlation, fragments_rawcos, fragments_css, fragments_unexplained",4,0.7856674856674857
"fragments_rawcos, diagnose_raw_cosine, diagnose_area_covered",3,0.7850532350532351
"fragments_pc_missing_peaks, diagnose_final_cosine",2,0.7848075348075348
"fragments_pc_missing_peaks, fragments_coverage, fragments_unexplained, diagnose_final_cosine",4,0.7847256347256347
"fragments_rawcos, fragments_pc_missing_peaks, fragments_coverage, diagnose_area_covered",4,0.7846027846027847
"fragments_correlation, fragments_rawcos, diagnose_area_covered",3,0.7844389844389844
"fragments_correlation, fragments_rawcos, fragments_unexplained, diagnose_area_covered",4,0.7843980343980343
"fragments_rawcos, fragments_coverage, fragments_unexplained, diagnose_area_covered",4,0.7843161343161343
"fragments_pc_missing_peaks, fragments_unexplained, diagnose_final_cosine",3,0.7841113841113841
"diagnose_isodec_css, diagnose_top_peaks",2,0.7840704340704341
"fragments_rawcos, fragments_css, fragments_coverage, diagnose_area_covered",4,0.7839475839475839
"diagnose_raw_cosine, diagnose_final_cosine",2,0.783906633906634
"fragments_pc_missing_peaks, fragments_css, diagnose_final_cosine",3,0.783906633906634
"fragments_rawcos, fragments_unexplained, diagnose_raw_cosine",3,0.783906633906634
"fragments_score, fragments_css, diagnose_area_covered",3,0.7838656838656839
"fragments_score, fragments_css, fragments_unexplained, diagnose_area_covered",4,0.7838656838656839
"fragments_rawcos, fragments_css, fragments_coverage, fragments_unexplained",4,0.7837428337428337
"fragments_score, fragments_css, fragments_coverage, diagnose_area_covered",4,0.7833742833742834
"diagnose_raw_cosine, diagnose_final_cosine, diagnose_area_covered",3,0.7833333333333333
"fragments_pc_missing_peaks, fragments_css, fragments_coverage, diagnose_final_cosine",4,0.7833333333333333
"fragments_rawcos, fragments_unexplained, diagnose_raw_cosine, diagnose_area_covered",4,0.7832104832104833
"fragments_css, diagnose_raw_cosine, diagnose_final_cosine",3,0.783005733005733
"diagnose_raw_cosine, diagnose_isodec_css, diagnose_final_cosine",3,0.782964782964783
"fragments_rawcos, diagnose_raw_cosine, diagnose_final_cosine",3,0.7826371826371826
"fragments_css, diagnose_raw_cosine, diagnose_final_cosine, diagnose_area_covered",4,0.7823914823914824
"fragments_unexplained, diagnose_raw_cosine, diagnose_final_cosine, diagnose_area_covered",4,0.7823914823914824
"fragments_css, fragments_unexplained, diagnose_isodec_css, diagnose_top_peaks",4,0.7823095823095824
"fragments_unexplained, diagnose_raw_cosine, diagnose_final_cosine",3,0.7822686322686323
"fragments_rawcos, fragments_css, fragments_unexplained, diagnose_raw_cosine",4,0.7821867321867322
"diagnose_raw_cosine, diagnose_isodec_css, diagnose_final_cosine, diagnose_area_covered",4,0.7821048321048321
"fragments_css, diagnose_raw_cosine, diagnose_isodec_css, diagnose_final_cosine",4,0.782022932022932
"fragments_pc_missing_peaks, fragments_css, fragments_unexplained, diagnose_final_cosine",4,0.781981981981982
"fragments_rawcos, fragments_css, diagnose_raw_cosine, diagnose_area_covered",4,0.7818591318591318
"fragments_coverage, fragments_unexplained, diagnose_final_cosine",3,0.7818181818181819
"fragments_coverage, diagnose_final_cosine",2,0.7817977067977068
"fragments_rawcos, fragments_pc_missing_peaks, fragments_unexplained, diagnose_area_covered",4,0.7817772317772318
"fragments_rawcos, fragments_css, diagnose_raw_cosine, diagnose_final_cosine",4,0.7816953316953317
"fragments_css, fragments_coverage, diagnose_final_cosine",3,0.7814496314496314
"fragments_rawcos, fragments_pc_missing_peaks, diagnose_area_covered",3,0.7814496314496314
"fragments_correlation, fragments_rawcos, fragments_css, diagnose_area_covered",4,0.7814496314496314
"fragments_rawcos, fragments_css, diagnose_isodec_css, diagnose_top_peaks",4,0.7814496314496314
"fragments_rawcos, fragments_pc_missing_peaks, fragments_coverage, fragments_unexplained",4,0.7814496314496314
"fragments_css, fragments_unexplained, diagnose_raw_cosine, diagnose_final_cosine",4,0.7814086814086814
"fragments_css, diagnose_isodec_css, diagnose_area_covered, diagnose_top_peaks",4,0.7812448812448812
"fragments_correlation, fragments_rawcos, diagnose_final_cosine",3,0.7811220311220312
"fragments_rawcos, fragments_unexplained, diagnose_raw_cosine, diagnose_final_cosine",4,0.7811220311220312
"fragments_css, fragments_coverage, fragments_unexplained, diagnose_final_cosine",4,0.780999180999181
"fragments_pc_missing_peaks, fragments_coverage, fragments_unexplained, diagnose_top_peaks",4,0.7806920556920557
"fragments_rawcos, diagnose_raw_cosine, diagnose_final_cosine, diagnose_area_covered",4,0.7806306306306307
"fragments_unexplained, diagnose_raw_cosine, diagnose_isodec_css, diagnose_final_cosine",4,0.7805896805896806
"fragments_rawcos, diagnose_isodec_css, diagnose_top_peaks",3,0.7804258804258805
"fragments_rawcos, fragments_css, fragments_coverage",3,0.78005733005733
"diagnose_isodec_css, diagnose_area_covered, diagnose_top_peaks",3,0.78001638001638
"fragments_rawcos, diagnose_raw_cosine, diagnose_isodec_css, diagnose_final_cosine",4,0.7798525798525798
"fragments_correlation, fragments_rawcos, diagnose_final_cosine, diagnose_area_covered",4,0.7796887796887797
"fragments_pc_missing_peaks, fragments_coverage, diagnose_top_peaks",3,0.7795659295659295
"fragments_correlation, fragments_rawcos, fragments_css, diagnose_final_cosine",4,0.7792792792792793
"fragments_rawcos, fragments_pc_missing_peaks, fragments_css, diagnose_area_covered",4,0.7791564291564291
"fragments_correlation, fragments_rawcos, fragments_unexplained, diagnose_final_cosine",4,0.7790335790335791
"fragments_unexplained, diagnose_isodec_css, diagnose_top_peaks",3,0.7788697788697788
"fragments_pc_missing_peaks, fragments_unexplained, diagnose_top_peaks",3,0.7785217035217035
"fragments_unexplained, diagnose_isodec_css, diagnose_area_covered, diagnose_top_peaks",4,0.7778869778869779
"fragments_rawcos, fragments_pc_missing_peaks, fragments_unexplained",3,0.7777231777231777
"fragments_rawcos, fragments_coverage",2,0.7776412776412777
"fragments_rawcos, fragments_pc_missing_peaks, fragments_css, fragments_unexplained",4,0.7768632268632268
"fragments_css, diagnose_isodec_css",2,0.7766994266994267
"fragments_rawcos, diagnose_isodec_css, diagnose_area_covered, diagnose_top_peaks",4,0.7766175266175266
"fragments_css, fragments_coverage",2,0.7753890253890254
"fragments_rawcos, fragments_pc_missing_peaks, fragments_css, fragments_coverage",4,0.774938574938575
"fragments_rawcos, fragments_unexplained, diagnose_isodec_css, diagnose_top_peaks",4,0.7747338247338247
diagnose_isodec_css,1,0.7743652743652744
"fragments_css, fragments_coverage, fragments_unexplained",3,0.7743243243243243
"diagnose_isodec_css, diagnose_final_cosine",2,0.774078624078624
"fragments_rawcos, diagnose_isodec_css, diagnose_final_cosine",3,0.7737919737919738
"fragments_pc_missing_peaks, fragments_css, fragments_coverage, diagnose_area_covered",4,0.7734234234234234
"diagnose_isodec_css, diagnose_final_cosine, diagnose_area_covered",3,0.7730958230958231
"diagnose_isodec_css, diagnose_area_covered",2,0.7728091728091728
"fragments_rawcos, fragments_pc_missing_peaks, fragments_css",3,0.7726453726453727
"fragments_pc_missing_peaks, fragments_coverage, diagnose_area_covered",3,0.7720720720720721
"fragments_rawcos, fragments_css, diagnose_isodec_css",3,0.7719082719082719
"fragments_css, fragments_coverage, diagnose_area_covered",3,0.7718673218673219
"fragments_rawcos, fragments_css, diagnose_isodec_css, diagnose_final_cosine",4,0.7718673218673219
"fragments_css, diagnose_isodec_css, diagnose_area_covered",3,0.7718263718263718
"fragments_css, diagnose_isodec_css, diagnose_final_cosine, diagnose_area_covered",4,0.7713349713349713
"fragments_css, diagnose_isodec_css, diagnose_final_cosine",3,0.7712940212940212
"fragments_rawcos, diagnose_final_cosine, diagnose_top_peaks",3,0.7712121212121212
"fragments_rawcos, fragments_unexplained, diagnose_final_cosine, diagnose_top_peaks",4,0.7712121212121212
"fragments_unexplained, diagnose_isodec_css, diagnose_final_cosine",3,0.7710892710892711
"fragments_rawcos, diagnose_isodec_css, diagnose_final_cosine, diagnose_area_covered",4,0.771007371007371
"fragments_rawcos, diagnose_isodec_css",2,0.7706797706797707
"fragments_rawcos, fragments_pc_missing_peaks, fragments_coverage",3,0.7703521703521704
"fragments_unexplained, diagnose_isodec_css, diagnose_final_cosine, diagnose_area_covered",4,0.7703521703521704
"fragments_pc_missing_peaks, diagnose_top_peaks",2,0.7702907452907453
"fragments_coverage, fragments_unexplained, diagnose_top_peaks",3,0.7702907452907453
"fragments_rawcos, fragments_unexplained, diagnose_isodec_css, diagnose_final_cosine",4,0.7702702702702703
"fragments_css, fragments_coverage, fragments_unexplained, diagnose_area_covered",4,0.76998361998362
"fragments_pc_missing_peaks, diagnose_area_covered",2,0.7696969696969697
"fragments_rawcos, diagnose_final_cosine, diagnose_area_covered, diagnose_top_peaks",4,0.7687960687960688
"fragments_coverage, diagnose_top_peaks",2,0.7684275184275184
"fragments_unexplained, diagnose_isodec_css",2,0.7684275184275184
"fragments_css, fragments_unexplained, diagnose_isodec_css, diagnose_final_cosine",4,0.7682637182637183
"fragments_correlation, fragments_css",2,0.7681818181818182
"fragments_css, fragments_unexplained, diagnose_isodec_css",3,0.767977067977068
"fragments_rawcos, fragments_css, diagnose_final_cosine, diagnose_top_peaks",4,0.767977067977068
"fragments_pc_missing_peaks, fragments_css, diagnose_area_covered",3,0.7678542178542178
"fragments_pc_missing_peaks, fragments_coverage, fragments_unexplained, diagnose_area_covered",4,0.7678542178542178
"fragments_rawcos, fragments_css, diagnose_isodec_css, diagnose_area_covered",4,0.7672809172809173
"fragments_coverage, diagnose_area_covered",2,0.7667485667485667
fragments_correlation,1,0.7667076167076167
"fragments_rawcos, diagnose_isodec_css, diagnose_area_covered",3,0.7665028665028665
"fragments_coverage, fragments_unexplained, diagnose_area_covered",3,0.7663800163800164
"fragments_css, fragments_unexplained, diagnose_isodec_css, diagnose_area_covered",4,0.7653972153972154
"fragments_unexplained, diagnose_isodec_css, diagnose_area_covered",3,0.7652743652743653
"fragments_pc_missing_peaks, fragments_unexplained, diagnose_area_covered",3,0.764987714987715
"fragments_rawcos, fragments_pc_missing_peaks",2,0.7648648648648648
"fragments_pc_missing_peaks, fragments_css, fragments_unexplained, diagnose_area_covered",4,0.7648648648648648
"fragments_rawcos, fragments_css, fragments_unexplained, diagnose_isodec_css",4,0.7645372645372646
"fragments_correlation, diagnose_final_cosine",2,0.7643939393939394
"fragments_rawcos, fragments_unexplained, diagnose_isodec_css",3,0.7643325143325144
"fragments_correlation, diagnose_final_cosine, diagnose_area_covered",3,0.7642915642915643
"fragments_correlation, fragments_unexplained, diagnose_final_cosine, diagnose_area_covered",4,0.7642915642915643
"fragments_correlation, fragments_css, diagnose_final_cosine",3,0.7636773136773137
"fragments_pc_missing_peaks, fragments_css, fragments_coverage, fragments_unexplained",4,0.7627354627354628
"fragments_pc_missing_peaks, fragments_css, fragments_coverage",3,0.7623259623259623
"fragments_css, diagnose_final_cosine, diagnose_top_peaks",3,0.7622850122850123
"fragments_css, fragments_unexplained, diagnose_final_cosine, diagnose_top_peaks",4,0.7622440622440623
"fragments_correlation, fragments_css, diagnose_final_cosine, diagnose_area_covered",4,0.761998361998362
"diagnose_final_cosine, diagnose_top_peaks",2,0.7618959868959869
"fragments_unexplained, diagnose_final_cosine, diagnose_top_peaks",3,0.7618959868959869
"fragments_correlation, fragments_unexplained, diagnose_final_cosine",3,0.7611384111384112
"diagnose_final_cosine, diagnose_area_covered, diagnose_top_peaks",3,0.7605241605241605
"fragments_unexplained, diagnose_final_cosine, diagnose_area_covered, diagnose_top_peaks",4,0.7605241605241605
"fragments_correlation, fragments_css, fragments_unexplained",3,0.7603603603603604
"fragments_correlation, fragments_css, fragments_unexplained, diagnose_final_cosine",4,0.75999180999181
"fragments_rawcos, fragments_unexplained, diagnose_isodec_css, diagnose_area_covered",4,0.7597461097461098
"fragments_correlation, fragments_unexplained",2,0.7589271089271089
"fragments_correlation, fragments_css, diagnose_area_covered",3,0.7583128583128583
"fragments_correlation, fragments_css, fragments_unexplained, diagnose_area_covered",4,0.7583128583128583
"fragments_correlation, fragments_unexplained, diagnose_area_covered",3,0.7582719082719083
"fragments_correlation, diagnose_area_covered",2,0.7582309582309582
"fragments_css, diagnose_final_cosine, diagnose_area_covered, diagnose_top_peaks",4,0.7575348075348075
"fragments_pc_missing_peaks, fragments_css, fragments_unexplained",3,0.7573710073710074
"fragments_css, diagnose_top_peaks",2,0.7547092547092548
"fragments_pc_missing_peaks, fragments_css",2,0.7536036036036036
"fragments_css, fragments_unexplained, diagnose_top_peaks",3,0.7516380016380017
"fragments_rawcos, fragments_css, diagnose_top_peaks",3,0.7512694512694512
"fragments_coverage, fragments_unexplained",2,0.7510237510237511
"fragments_rawcos, diagnose_final_cosine",2,0.7500409500409501
"fragments_rawcos, diagnose_final_cosine, diagnose_area_covered",3,0.7483619983619983
"fragments_rawcos, fragments_css, fragments_unexplained, diagnose_top_peaks",4,0.7482391482391483
"fragments_rawcos, fragments_unexplained, diagnose_final_cosine, diagnose_area_covered",4,0.747952497952498
"fragments_rawcos, fragments_unexplained, diagnose_final_cosine",3,0.7468058968058968
"fragments_rawcos, fragments_css, diagnose_final_cosine, diagnose_area_covered",4,0.7463144963144963
"fragments_rawcos, fragments_css, diagnose_final_cosine",3,0.7461097461097461
fragments_css,1,0.7459868959868959
"fragments_pc_missing_peaks, fragments_coverage, fragments_unexplained",3,0.7454954954954955
"fragments_rawcos, fragments_css, diagnose_area_covered, diagnose_top_peaks",4,0.7437755937755938
"fragments_rawcos, diagnose_top_peaks",2,0.7437346437346437
"fragments_rawcos, fragments_css, fragments_unexplained, diagnose_final_cosine",4,0.7427927927927928
"fragments_css, fragments_unexplained, diagnose_area_covered, diagnose_top_peaks",4,0.7405405405405405
"fragments_css, diagnose_area_covered, diagnose_top_peaks",3,0.7404995904995905
"fragments_rawcos, diagnose_area_covered, diagnose_top_peaks",3,0.7377149877149877
"fragments_rawcos, fragments_unexplained, diagnose_area_covered, diagnose_top_peaks",4,0.7377149877149877
"fragments_pc_missing_peaks, fragments_unexplained",2,0.7352989352989353
"fragments_rawcos, fragments_unexplained, diagnose_top_peaks",3,0.7352989352989353
"fragments_css, diagnose_final_cosine",2,0.735053235053235
"diagnose_final_cosine, diagnose_area_covered",2,0.7346437346437347
"fragments_unexplained, diagnose_final_cosine, diagnose_area_covered",3,0.7346027846027846
"fragments_css, fragments_unexplained, diagnose_final_cosine, diagnose_area_covered",4,0.7323505323505324
"fragments_css, diagnose_final_cosine, diagnose_area_covered",3,0.7323095823095823
"fragments_rawcos, fragments_css",2,0.731040131040131
"fragments_css, fragments_unexplained, diagnose_final_cosine",3,0.7234643734643734
diagnose_final_cosine,1,0.7221949221949222
"fragments_rawcos, fragments_css, diagnose_area_covered",3,0.722072072072072
"fragments_unexplained, diagnose_final_cosine",2,0.7209664209664209
"fragments_rawcos, fragments_css, fragments_unexplained",3,0.7201883701883702
"fragments_css, fragments_unexplained",2,0.7191236691236691
"fragments_rawcos, fragments_css, fragments_unexplained, diagnose_area_covered",4,0.7185913185913186
fragments_rawcos,1,0.7171990171990172
"fragments_pc_missing_peaks, fragments_coverage",2,0.7144553644553645
"fragments_rawcos, diagnose_area_covered",2,0.7126945126945127
"fragments_rawcos, fragments_unexplained, diagnose_area_covered",3,0.709009009009009
"fragments_css, diagnose_area_covered",2,0.7076167076167076
"fragments_css, fragments_unexplained, diagnose_area_covered",3,0.7076167076167076
"fragments_rawcos, fragments_unexplained",2,0.7051187551187551
fragments_pc_missing_peaks,1,0.7043611793611794
fragments_coverage,1,0.7042178542178542
"diagnose_area_covered, diagnose_top_peaks",2,0.697010647010647
"fragments_unexplained, diagnose_area_covered, diagnose_top_peaks",3,0.697010647010647
"fragments_unexplained, diagnose_top_peaks",2,0.6417485667485667
diagnose_area_covered,1,0.6412366912366912
"fragments_unexplained, diagnose_area_covered",2,0.6412366912366912
diagnose_top_peaks,1,0.5946355446355447
fragments_unexplained,1,0.5735053235053235
