frag_id,charge,H2O,NH3,CO,CO2,2H2O,2NH3,variant_type,variant_suffix,variant_pass_count,%H,%2H,css,rawcos,theory_mz,theory_int,obs_mz,ppm,obs_int,within,obs_idx
z-dot12,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9981935504995116,0.9982291861673365,1238.7890347642915,11.69255096489047,1238.7551444808316,-27.35759076711303,12.6,True,23111
z-dot12,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9981935504995116,0.9982291861673365,1239.7923347642916,2.5609105830364793,1239.7978478852121,4.4468099745240615,2.4,True,23141
z-dot15,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9979087133710278,0.9981389837943782,1648.9793838448538,135.7,1648.9793838448538,0.0,135.7,True,32940
z-dot15,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9979087133710278,0.9981389837943782,1649.9826838448537,129.54600499999992,1649.9858871310425,1.94140594336382,123.9,True,32979
z-dot15,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9979087133710278,0.9981389837943782,1650.9859838448538,66.06776403425009,1650.9865903982948,0.3673886071341036,61.09,True,33011
z-dot15,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9979087133710278,0.9981389837943782,1651.9892838448538,23.720119970193167,1651.9996937060323,6.301409627931317,26.8,True,33037
z-dot15,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9979087133710278,0.9981389837943782,1652.9925838448537,6.688398643640439,1652.9891969367166,-2.048955434069156,6.714,True,33064
z-dot15,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9979087133710278,0.9981389837943782,1653.9958838448538,1.569972323655599,1653.9969002268235,0.6145009063659307,1.6,True,33082
c10,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9978764326695179,0.9982307028304956,1111.767929873185,150.5,1111.767929873185,0.0,150.5,True,20045
c10,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9978764326695179,0.9982307028304956,1112.7712298731851,96.21464999999996,1112.770433146314,-0.7159844267801284,88.4,True,20067
c10,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9978764326695179,0.9982307028304956,1113.7745298731852,33.58486399625009,1113.7734364210753,-0.9817535601423417,35.29,True,20090
c10,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9978764326695179,0.9982307028304956,1114.777829873185,8.36513873942787,1114.7719396811442,-5.283736259377954,4.771,True,20116
c10,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9978764326695179,0.9982307028304956,1115.7811298731851,1.6503849676893998,1115.7757429585176,-4.827931323869243,1.514,True,20132
z-dot25,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9977569722675622,0.9978644271132658,1358.834088171144,656.6857289725642,1358.8330365298457,-0.7739291407778288,652.8,True,26116
z-dot25,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9977569722675622,0.9978644271132658,1359.3357381711442,1022.0,1359.3357381711442,0.0,1022.0,True,26153
z-dot25,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9977569722675622,0.9978644271132658,1359.837388171144,829.5347706097805,1359.8385398127693,0.8468965740124362,753.3,True,26198
z-dot25,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9977569722675622,0.9978644271132658,1360.339038171144,465.9076248366727,1360.341441454721,1.7666798566825086,399.7,True,26249
z-dot25,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9977569722675622,0.9978644271132658,1360.8406881711442,202.90022041702827,1360.8445430973256,2.8327534699567156,179.9,True,26292
z-dot25,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9977569722675622,0.9978644271132658,1361.342338171144,72.84561503080795,1361.3368447046687,-4.035330659575382,62.26,True,26318
z-dot25,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9977569722675622,0.9978644271132658,1361.843988171144,22.398150181828942,1361.8508463828614,5.035974588089168,18.31,True,26346
c13,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9976223809345154,0.9977042616956869,1512.938039675874,173.2,1512.938039675874,0.0,173.2,True,31279
c13,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9976223809345154,0.9977042616956869,1513.9413396758741,151.07369999999992,1513.9420429539007,0.46453452859645294,163.7,True,31304
c13,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9976223809345154,0.9977042616956869,1514.944639675874,70.67056131400012,1514.9520462515168,4.889007458631991,69.26,True,31341
c13,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9976223809345154,0.9977042616956869,1515.947939675874,23.33232002982752,1515.9624495504388,9.571486055015693,24.54,True,31367
c13,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9976223809345154,0.9977042616956869,1516.9512396758741,6.060338249693586,1516.9445527569624,-4.40813042429182,5.457,True,31392
c8,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9975147461397315,0.9977228469238998,870.5893424357497,220.6,870.5893424357497,0.0,220.6,True,5628
c8,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9975147461397315,0.9977228469238998,871.5926424357497,108.52416999999997,871.5976457278153,5.740401905755212,92.2,True,5665
c8,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9975147461397315,0.9977228469238998,872.5959424357497,30.124551961500117,872.593648979722,-2.628313880647781,24.23,True,5694
c8,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9975147461397315,0.9977228469238998,873.5992424357497,6.067232018110695,873.5901522332612,-10.405460589921942,5.857,True,5727
z-dot14,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9974498376076006,0.998148863819537,1462.9057763227443,196.0,1462.9057763227443,0.0,196.0,True,30633
z-dot14,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9974498376076006,0.998148863819537,1463.909076322744,161.57259999999997,1463.9042795828132,-3.2766652031435517,168.6,True,30680
z-dot14,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9974498376076006,0.998148863819537,1464.9123763227442,72.45020146000016,1464.9142828804293,1.3014824066451298,73.63,True,30719
z-dot14,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9974498376076006,0.998148863819537,1465.915676322744,23.128419353711124,1465.9078861245,-5.314219889905117,22.4,True,30748
z-dot14,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9974498376076006,0.998148863819537,1466.9189763227441,5.843659407718907,1466.8959893506135,-15.670239803061303,6.029,True,30781
c8-2NH3,1,0,0,0,0,0,1,nonmodified,,1,0.0,0.0,0.9972241152465658,0.9974055838404328,836.5207312032388,98.4,836.5207312032388,0.0,98.4,True,4981
c8-2NH3,1,0,0,0,0,0,1,nonmodified,,1,0.0,0.0,0.9972241152465658,0.9974055838404328,837.5240312032388,47.59115999999999,837.5304344998755,7.645507947368796,48.17,True,5004
c8-2NH3,1,0,0,0,0,0,1,nonmodified,,1,0.0,0.0,0.9972241152465658,0.9974055838404328,838.5273312032388,13.04020120800005,838.5236377426402,-4.404699120878431,14.0,True,5022
c8-2NH3,1,0,0,0,0,0,1,nonmodified,,1,0.0,0.0,0.9972241152465658,0.9974055838404328,839.5306312032388,2.5971068442930507,839.5218410017297,-10.470376163049592,3.971,True,5035
c3,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9971886990136614,0.997188699013661,358.2554696882846,39.63,358.2554696882846,0.0,39.63,True,743
c3,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9971886990136614,0.997188699013661,359.2587696882846,7.7972025,359.26367298002384,13.648356429846231,8.629,True,757
c3,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9971886990136614,0.997188699013661,360.2620696882846,0.9669433673250092,360.2231761127592,-107.95911864684416,1.029,False,763
z-dot24,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9957646791410285,0.9953993553613929,2560.553863370996,30.9712889431888,2560.5627601243136,3.4745425373499215,27.49,True,41352
z-dot24,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9957646791410285,0.9953993553613929,2561.557163370996,45.63,2561.557163370996,0.0,45.63,True,41380
z-dot24,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9957646791410285,0.9953993553613929,2562.560463370996,35.17955758185708,2562.5591666424925,-0.5060284515755218,30.74,True,41407
z-dot24,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9957646791410285,0.9953993553613929,2563.563763370996,18.81595404798587,2563.5906700103055,10.49579483599973,14.57,True,41435
z-dot24,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9957646791410285,0.9953993553613929,2564.567063370996,7.819123760525264,2564.555973161978,-4.324398131996301,7.8,True,41464
z-dot24,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9957646791410285,0.9953993553613929,2565.570363370996,2.683097322157793,2565.5586764357595,-4.555297100117755,2.971,True,41476
z-dot24,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9957646791410285,0.9953993553613929,2566.573663370996,0.7895565949022529,2566.6208799038072,18.396718350573163,1.2,True,41488
c2,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9953965201765687,0.9953965201765684,287.218437755513,258.9,287.218437755513,0.0,258.9,True,441
c2,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9953965201765687,0.9953965201765684,288.221737755513,41.139209999999984,288.2257410443138,13.88961440578235,43.66,True,460
c2,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9953965201765687,0.9953965201765684,289.225037755513,4.105398659250042,289.0603437692548,-569.4319811875218,1.886,False,466
c22,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994674732117961,0.9947115610404981,2391.5087114460416,71.34561979298165,2391.486608098145,-9.242428342714799,64.11,True,39923
c22,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994674732117961,0.9947115610404981,2392.5120114460415,98.91,2392.5120114460415,0.0,98.91,True,39957
c22,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994674732117961,0.9947115610404981,2393.515311446042,71.77302946238328,2393.5090147012133,-2.630751847845247,55.91,True,40003
c22,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994674732117961,0.9947115610404981,2394.5186114460416,36.13740836341416,2394.4993179345097,-8.05736545112514,35.51,True,40044
c22,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994674732117961,0.9947115610404981,2395.5219114460415,14.13838079158759,2395.5469213548886,10.440275552311276,8.4,True,40078
c22,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994674732117961,0.9947115610404981,2396.525211446042,4.567854446984742,2396.494124447465,-12.971696866973925,3.943,True,40085
c22,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994674732117961,0.9947115610404981,2397.5285114460416,1.2655847790765529,2397.5137277764247,-6.1662122249388,1.314,True,40107
y21,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994667416845151,0.9955334926680763,1146.2057939491553,106.74050752949218,1146.211042328426,4.578915320707133,93.46,True,20822
y21,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994667416845151,0.9955334926680763,1146.7074439491553,140.7,1146.7074439491553,0.0,140.7,True,20847
y21,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994667416845151,0.9955334926680763,1147.2090939491554,97.3612679666579,1147.2138456025343,4.1419244355292575,98.0,True,20877
y21,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994667416845151,0.9955334926680763,1147.7107439491554,46.85003545701302,1147.7056472082447,-4.440788706998813,47.86,True,20889
y21,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994667416845151,0.9955334926680763,1148.2123939491553,17.547688754162387,1148.2272489112513,12.937468864041616,12.2,True,20906
y21,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994667416845151,0.9955334926680763,1148.7140439491552,5.434808831998833,1148.6994504529684,-12.704202811512214,5.543,True,20919
y21,2,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.994667416845151,0.9955334926680763,1149.2156939491554,1.4450551544132442,1149.221252156628,4.836522422985293,1.457,True,20931
c11,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9942692565257754,0.9948166946067543,1198.802114035952,242.6,1198.802114035952,0.0,242.6,True,22124
c11,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9942692565257754,0.9948166946067543,1199.805414035952,164.37362999999996,1199.8075173185493,1.7530197586314045,146.4,True,22161
c11,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9942692565257754,0.9948166946067543,1200.8087140359519,61.17193873750019,1200.8083205861278,-0.3276540380334584,68.86,True,22206
c11,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9942692565257754,0.9948166946067543,1201.812014035952,16.297185915635087,1201.8096238553387,-1.988814045235229,17.83,True,22239
c11,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9942692565257754,0.9948166946067543,1202.815314035952,3.447576166242834,1202.7806270256212,-28.838184820252835,3.314,True,22274
c14,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9932081663693488,0.9936056094384184,1612.0157631602651,151.9,1612.0157631602651,0.0,151.9,True,32377
c14,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9932081663693488,0.9936056094384184,1613.0190631602652,141.67712999999995,1613.0167664284966,-1.4238714353060227,118.3,True,32405
c14,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9932081663693488,0.9936056094384184,1614.022363160265,70.52317996675012,1614.0120696781178,-6.377533782825215,50.11,True,32437
c14,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9932081663693488,0.9936056094384184,1615.0256631602651,24.696986718811523,1615.043273044951,10.903780099378924,19.66,True,32479
c14,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9932081663693488,0.9936056094384184,1616.028963160265,6.789129421983097,1616.0274762583313,-0.9200960921043058,3.457,True,32499
c14,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9932081663693488,0.9936056094384184,1617.032263160265,1.5529511918106498,1617.6016813980414,352.1378334551229,9.2,False,32508
c7,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.993179283805232,0.9943275632799834,799.554110508855,159.3,799.554110508855,0.0,159.3,True,4410
c7,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.993179283805232,0.9943275632799834,800.557410508855,72.33812999999999,800.557813785902,0.5037453175638044,52.91,True,4439
c7,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.993179283805232,0.9943275632799834,801.560710508855,18.612904713750076,801.5663170786207,6.994566590204623,15.77,True,4465
c7,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.993179283805232,0.9943275632799834,802.5640105088551,3.4814721563825257,802.5588203190998,-6.467010340955858,3.171,True,4486
z-dot17,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9930775566680533,0.9930775566680531,1849.1131405484603,74.70999859108632,1849.1074372541088,-3.0843403934246507,70.34,True,35118
z-dot17,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9930775566680533,0.9930775566680531,1850.11644054846,79.54,1850.11644054846,0.0,79.54,True,35151
z-dot17,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9930775566680533,0.9930775566680531,1851.1197405484602,45.07771525707988,1851.0941437406177,-13.827742896249266,41.31,True,35185
z-dot17,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9930775566680533,0.9930775566680531,1852.1230405484603,17.941292267263517,1852.122647098636,-0.21243179619994754,16.54,True,35203
z-dot17,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9930775566680533,0.9930775566680531,1853.1263405484601,5.599021982176335,1853.1071503129954,-10.355600179461348,5.743,True,35218
z-dot17,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9930775566680533,0.9930775566680531,1854.1296405484602,1.452970548636451,1854.1109535903688,-10.078560680290858,1.714,True,35225
c25,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9930445711948392,0.9924874938769856,2689.669284927144,53.9104612504439,2689.668681649445,-0.22429437795076923,54.43,True,42315
c25,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9930445711948392,0.9924874938769856,2690.6725849271443,83.51,2690.6725849271443,0.0,83.51,True,42337
c25,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9930445711948392,0.9924874938769856,2691.675884927144,67.49433596904561,2691.6691881810107,-2.487946699287799,60.71,True,42364
c25,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9930445711948392,0.9924874938769856,2692.679184927144,37.75819116632578,2692.657991409409,-7.870791980543334,36.54,True,42403
c25,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9930445711948392,0.9924874938769856,2693.6824849271443,16.382448789434168,2693.647194639114,-13.101131342643935,11.29,True,42429
